product_id,product_name,main_category,rating_num,rating_count_num,review_length_chars,vader_negative_score,vader_neutral_score,vader_positive_score,vader_compound_score,vader_sentiment_label,baseline_sentiment_score,baseline_sentiment_label,dominant_topic,label_agreement
B08CHKQ8D4,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",Computers&Accessories,4.1,1045.0,538,0.049,0.769,0.183,0.9145,positive,1.5555555555555556,positive,Charging & Power,True
B09BW334ML,Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),Electronics,4.3,4145.0,313,0.057,0.719,0.223,0.8934,positive,0.7453559924999299,positive,Product Quality & Durability,True
B082T6GVLJ,"Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)",Computers&Accessories,4.3,6547.0,461,0.064,0.757,0.18,0.8501,positive,1.305459824013239,positive,Charging & Power,True
B07DL1KC3H,Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote),Electronics,4.0,1588.0,943,0.074,0.801,0.125,0.8014,positive,0.0909090909090909,neutral,Compatibility & Usability,False
B0B6F98KJJ,MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model),Electronics,4.2,32840.0,783,0.123,0.613,0.264,0.9625,positive,1.1766968108291045,positive,Product Quality & Durability,True
B07JNVF678,"Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey)",Computers&Accessories,4.2,13120.0,916,0.044,0.757,0.199,0.9774,positive,1.127242960381356,positive,Charging & Power,True
B09QGZFBPM,"Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey, 2M, 65W, 6Ft)",Computers&Accessories,4.3,2806.0,699,0.073,0.622,0.305,0.9895,positive,0.6965260331469925,positive,Product Quality & Durability,True
B07JGDB5M1,"Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone, Ipad Tablet (6 Ft Pack Of 1, Grey)",Computers&Accessories,4.2,24269.0,483,0.032,0.744,0.224,0.9033,positive,1.3339459376998313,positive,Charging & Power,True
B0981XSZJ7,CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable),Computers&Accessories,4.3,766.0,925,0.035,0.776,0.19,0.9727,positive,1.7407765595569784,positive,Charging & Power,True
B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),Electronics,4.3,3587.0,2546,0.069,0.758,0.174,0.995,positive,0.4873773249664941,positive,Product Quality & Durability,True
B08Y5KXR6Z,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers&Accessories,3.9,24871.0,274,0.087,0.573,0.34,0.6611,positive,1.2977713690461004,positive,Charging & Power,True
B09F6VHQXB,"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)",Electronics,4.1,2581.0,757,0.052,0.694,0.253,0.974,positive,1.3662601021279466,positive,Product Quality & Durability,True
B0974G5Q2Y,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",Computers&Accessories,4.3,20850.0,836,0.013,0.781,0.206,0.9849,positive,1.7795130420052183,positive,Charging & Power,True
B09YL9SN9B,LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),Electronics,4.3,1035.0,2012,0.023,0.754,0.223,0.9975,positive,1.2309149097933272,positive,Product Quality & Durability,True
B09RX1FK54,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)",Computers&Accessories,4.1,1780.0,2466,0.051,0.808,0.14,0.9929,positive,1.4210526315789471,positive,Charging & Power,True
B09TT6BFDX,Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included),Electronics,4.5,505.0,238,0.0,0.739,0.261,0.8727,positive,1.1832159566199232,positive,Price & Value,True
B09KH58JZR,Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White),Computers&Accessories,4.1,1717.0,1229,0.099,0.833,0.068,-0.8288,negative,0.227429413073671,positive,Charging & Power,False
B09DDCQFMT,Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),Electronics,3.6,590.0,557,0.06,0.766,0.174,0.8402,positive,0.2195285199793807,positive,Price & Value,True
B08RP2L2NL,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",Computers&Accessories,3.5,1121.0,688,0.05,0.855,0.094,0.6475,positive,0.4020151261036848,positive,Charging & Power,True
B0B4G2MWSB,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",Computers&Accessories,4.0,1313.0,1326,0.063,0.855,0.081,0.1181,positive,0.8846517369293828,positive,Charging & Power,True
B0B21C4BMX,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",Computers&Accessories,3.8,132.0,668,0.076,0.735,0.189,0.9557,positive,0.8251369970070347,positive,Charging & Power,True
B084MZXJNK,"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories,4.4,1951.0,545,0.116,0.685,0.199,0.7896,positive,1.2298373876248845,positive,Charging & Power,True
B0BHZCNC4P,Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor,Electronics,3.7,37.0,409,0.0,0.913,0.087,0.6249,positive,0.0,neutral,Product Quality & Durability,False
B0B16KD737,VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),Electronics,4.3,592.0,667,0.041,0.795,0.164,0.8984,positive,0.2985111570629967,positive,Price & Value,True
B099K9ZX65,Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),Electronics,4.1,1259.0,3550,0.043,0.767,0.19,0.9986,positive,0.910975037348554,positive,Price & Value,True
B08Y55LPBF,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),Electronics,4.2,45238.0,1188,0.069,0.75,0.181,0.9836,positive,1.0,positive,Product Quality & Durability,True
B015OW3M1W,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,Electronics,4.1,28638.0,1051,0.028,0.807,0.166,0.9785,positive,1.1547005383792517,positive,Charging & Power,True
B01D5H8ZI8,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,Electronics,4.3,12835.0,1632,0.09,0.811,0.099,-0.2621,negative,1.1283296297199523,positive,Compatibility & Usability,False
B09X1M3DHX,iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),Electronics,4.2,1269.0,486,0.035,0.657,0.309,0.9418,positive,1.5882027766319675,positive,Price & Value,True
B09MM6P76N,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,Electronics,4.2,284.0,1411,0.032,0.771,0.197,0.9916,positive,0.6332377902572627,positive,Compatibility & Usability,True
B01D5H8LDM,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)",Electronics,4.4,69538.0,520,0.0,0.771,0.229,0.958,positive,1.6854019432007687,positive,Product Quality & Durability,True
B0B1YY6JJL,Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),Electronics,4.3,4703.0,4919,0.05,0.782,0.168,0.9988,positive,1.4724700907550443,positive,Compatibility & Usability,True
B09QGZM8QB,"Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black)",Computers&Accessories,4.3,2806.0,699,0.073,0.622,0.305,0.9895,positive,0.6965260331469925,positive,Product Quality & Durability,True
B08L4SBJRY,"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kitchen Bathroom, Bedroom (Black)",Electronics,4.0,3295.0,1089,0.07,0.706,0.224,0.9883,positive,0.8642416214502248,positive,Product Quality & Durability,True
B09X79PP8F,"MI 2-in-1 USB Type C Cable (Micro USB to Type C) 30cm for Smartphone, Headphone, Laptop (White)",Computers&Accessories,3.9,81.0,475,0.065,0.767,0.168,0.8045,positive,0.6108472217815261,positive,Charging & Power,True
B082T6GVG9,"AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)",Computers&Accessories,4.2,42301.0,280,0.167,0.742,0.091,-0.6181,negative,0.4803844614152613,positive,Charging & Power,False
B0B3XY5YT4,LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black),Electronics,4.3,1376.0,1462,0.108,0.737,0.155,0.934,positive,0.5468687416197306,positive,Price & Value,True
B0B4HKH19N,"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)",Computers&Accessories,3.9,1075.0,468,0.023,0.827,0.15,0.836,positive,0.5933908290969266,positive,Charging & Power,True
B08TGG316Z,"10k 8k 4k HDMI Cable, Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 4k 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR ARC eARC DTS:X Compatible for Mac Gaming PC Soundbar TV Monitor Laptop PS5 4 Xbox",Electronics,4.6,3664.0,359,0.0,0.851,0.149,0.8583,positive,0.8401680504168059,positive,Product Quality & Durability,True
B071VMP1Z4,LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's,Electronics,3.9,1951.0,660,0.089,0.817,0.094,-0.3434,negative,0.9233805168766388,positive,Product Quality & Durability,False
B071SDRGWL,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers&Accessories,4.3,20850.0,836,0.013,0.781,0.206,0.9849,positive,1.7795130420052183,positive,Charging & Power,True
B08PSQRW2T,"Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black)",Computers&Accessories,4.1,2685.0,1059,0.032,0.832,0.136,0.9641,positive,1.1430952132988164,positive,Charging & Power,True
B0859M539M,"TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS",Computers&Accessories,4.4,24780.0,3226,0.055,0.848,0.098,0.9846,positive,0.7055406512876979,positive,Compatibility & Usability,True
B08RX8G496,"LRIPL Mi Remote Control with Netflix & Prime Video Button Compatible for Mi 4X LED Android Smart TV 4A Remote Control (32""/43"") with Voice Command (Pairing Required)",Electronics,3.2,285.0,1136,0.061,0.799,0.14,0.9422,positive,0.6304883249912805,positive,Product Quality & Durability,True
B002SZEOLG,"TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N)",Computers&Accessories,4.2,179692.0,3989,0.041,0.828,0.132,0.9956,positive,0.6472977780031546,positive,Compatibility & Usability,True
B08CS3BT4L,Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black),Electronics,4.2,6088.0,3385,0.07,0.804,0.125,0.9886,positive,0.1386750490563072,positive,Charging & Power,True
B00RFWNJMC,Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black ),Electronics,3.7,1383.0,289,0.117,0.79,0.093,-0.3071,negative,0.6172133998483676,positive,Product Quality & Durability,False
B082T6GXS5,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",Computers&Accessories,4.5,5492.0,802,0.07,0.691,0.238,0.9788,positive,1.2283845372799884,positive,Product Quality & Durability,True
B09CMQRQM6,"Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobile, Laptop, Macbook & Table Charging, 480mbps Data Sync Speed, Braided Cable, 1.5m Length (ABCC-100, Black-Grey)",Computers&Accessories,4.2,919.0,1294,0.033,0.748,0.22,0.9951,positive,1.454785934906616,positive,Charging & Power,True
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)",Electronics,4.2,30023.0,702,0.063,0.755,0.182,0.9457,positive,0.7219948723811553,positive,Charging & Power,True
B09C6H53KH,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",Computers&Accessories,4.2,387.0,1118,0.055,0.796,0.149,0.9743,positive,0.9669875568304565,positive,Charging & Power,True
B0BB3CBFBM,VU 138 cm (55 inches) Premium Series 4K Ultra HD Smart IPS LED TV 55UT (Black),Electronics,4.1,211.0,1594,0.065,0.755,0.18,0.9913,positive,0.657951694959769,positive,Compatibility & Usability,True
B08QSDKFGQ,"Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31s M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (1M, Grey)",Computers&Accessories,4.3,974.0,546,0.029,0.742,0.229,0.96,positive,0.9058216273156764,positive,Charging & Power,True
B08PV1X771,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray),Electronics,4.3,16299.0,549,0.17,0.745,0.085,-0.8476,negative,-0.2264554068289191,negative,Product Quality & Durability,True
B07YTNKVJQ,MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging,Computers&Accessories,4.3,30411.0,758,0.051,0.801,0.148,0.9334,positive,0.4,positive,Charging & Power,True
B0117H7GZ6,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden),Computers&Accessories,3.4,4642.0,3909,0.043,0.87,0.087,0.9778,positive,-0.0440225453162811,neutral,Charging & Power,False
B09XJ1LM7R,7SEVEN® Compatible for Tata Sky Remote Original Set Top HD Box and Suitable for SD Tata Play setup Box Remote Control,Electronics,4.3,12.0,67,0.413,0.587,0.0,-0.7926,negative,-0.7071067811865475,negative,Charging & Power,True
B084N133Y7,"Belkin Apple Certified Lightning To Type C Cable, Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories,4.4,1951.0,545,0.116,0.685,0.199,0.7896,positive,1.2298373876248845,positive,Charging & Power,True
B088Z1YWBC,"EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 3600 L (330 ANSI ) | 150"" (381 cm) Large Screen | VGA, AV, HDMI, SD Card, USB, Audio Out | (E03i31 / E04i32) Black",Electronics,3.9,10480.0,9521,0.027,0.793,0.179,0.9998,positive,1.1419771076984733,positive,Price & Value,True
B07VSG5SXZ,"ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz, 4K @ 120Hz, eARC & CEC support, 3D compatible, 2 meters length, 48Gbps max and Gold-plated connectors",Electronics,4.1,24.0,575,0.054,0.824,0.122,0.8115,positive,0.9649012813540152,positive,Product Quality & Durability,True
B08RWCZ6SY,7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control,Electronics,3.9,254.0,373,0.098,0.779,0.123,0.3821,positive,0.674199862463242,positive,Product Quality & Durability,True
B07KSB1MLX,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,Electronics,4.0,3565.0,1446,0.035,0.837,0.128,0.9745,positive,0.7959320658216638,positive,Product Quality & Durability,True
B081FG1QYX,"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",Computers&Accessories,4.3,6255.0,2863,0.058,0.839,0.102,0.9448,positive,0.7518820606756282,positive,Charging & Power,True
B08R69WBN7,"Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, USB C Data Cable for Charging and Data Transfer Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories,4.0,7732.0,770,0.035,0.789,0.176,0.9691,positive,0.6499336836196815,positive,Charging & Power,True
B0B3RHX6B6,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),Computers&Accessories,3.9,57.0,274,0.035,0.664,0.301,0.9246,positive,1.2060453783110543,positive,Product Quality & Durability,True
B084N18QZY,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified",Computers&Accessories,4.5,577.0,1178,0.043,0.747,0.211,0.9892,positive,0.9486832980505138,positive,Charging & Power,True
B081NHWT6Z,LOHAYA Television Remote Compatible with Samsung Smart LED/LCD/HD TV Remote Control [ Compatible for All Samsung Tv Remote Control ],Electronics,3.9,1193.0,667,0.03,0.71,0.26,0.9826,positive,0.8911327886790069,positive,Compatibility & Usability,True
B07JPJJZ2H,"Wayona Nylon Braided Lightning USB Data Sync & 3A Charging Cable for iPhones, iPad Air, iPad Mini, iPod Nano and iPod Touch (3 FT Pack of 1, Grey)",Computers&Accessories,4.2,13120.0,916,0.044,0.757,0.199,0.9774,positive,1.127242960381356,positive,Charging & Power,True
B09JKNF147,Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for verification Contact Our coustmer Care 7738090464,Electronics,4.0,343.0,406,0.0,0.807,0.193,0.9039,positive,0.8241633836921342,positive,Compatibility & Usability,True
B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),Electronics,4.3,1611.0,2274,0.084,0.656,0.26,0.9985,positive,1.1470786693528088,positive,Price & Value,True
B09PNR6F8Q,"realme 10W Fast Charging Micro-USB Cable (Braided, Black)",Computers&Accessories,4.0,6558.0,474,0.019,0.799,0.182,0.9108,positive,1.2701705922171769,positive,Charging & Power,True
B07M69276N,"TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-Fi Dongle, USB 3.0, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.15 and earlier",Computers&Accessories,4.4,23169.0,1465,0.016,0.832,0.152,0.9893,positive,1.131370849898476,positive,Compatibility & Usability,True
B0B1YZ9CB8,Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LED TV AR55AR2851UDFL (Black),Electronics,4.3,4703.0,4919,0.05,0.782,0.168,0.9988,positive,1.4724700907550443,positive,Compatibility & Usability,True
B09YLYB9PB,"Ambrane 60W / 3A Fast Charging Output Cable with Micro to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACM - AZ1, Black)",Computers&Accessories,4.0,1423.0,317,0.026,0.676,0.298,0.9511,positive,1.829982843991256,positive,Charging & Power,True
B08CTNJ985,"Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S21 S10 S9 S8, iQOO Z3, Vivo, Note 10 9 8, A20e A40 A50 A70, Moto G7 G8 (2M, Grey)",Computers&Accessories,4.3,2651.0,1208,0.052,0.82,0.128,0.9446,positive,1.0644002897775875,positive,Charging & Power,True
